,Tiempo (s),Voltaje total (num),Voltaje caida sobre R 0Ohm (num),Corriente (num),Voltaje diodo (num))
33220,1.7302533920154173,,,-5.648865991709184e-06,-0.35772705078125
33221,1.7303054767051227,,,-5.6052694515306125e-06,-0.358795166015625
33222,1.730357561394828,,,-5.553220520909256e-06,-0.358428955078125
33223,1.7304096460845335,,,-5.554110246219023e-06,-0.359649658203125
33224,1.730461730774239,,,-5.542543817192055e-06,-0.360748291015625
33225,1.7305138154639446,,,-5.502951040907435e-06,-0.36187744140625
33226,1.73056590015365,,,-5.4513469729409625e-06,-0.363037109375
33227,1.7306179848433554,,,-5.4517918355958455e-06,-0.3629150390625
33228,1.7306700695330608,,,-5.443339445153061e-06,-0.3636474609375
33229,1.7307221542227664,,,-5.409529883381924e-06,-0.366607666015625
33230,1.7307742389124718,,,-5.366823068513119e-06,-0.370849609375
33231,1.7308263236021773,,,-5.3752754589559035e-06,-0.37127685546875
33232,1.7308784082918827,,,-5.371271695061954e-06,-0.3714599609375
33233,1.730930492981588,,,-5.335682682671283e-06,-0.372711181640625
33234,1.7309825776712937,,,-5.285413202669461e-06,-0.374481201171875
33235,1.7310346623609991,,,-5.28140943877551e-06,-0.37322998046875
33236,1.7310867470507045,,,-5.264949520544825e-06,-0.373992919921875
33237,1.73113883174041,,,-5.222687568330903e-06,-0.37884521484375
33238,1.7311909164301156,,,-5.170638637709548e-06,-0.3865966796875
33239,1.731243001119821,,,-5.166634873815597e-06,-0.390045166015625
33240,1.7312950858095264,,,-5.15773762071793e-06,-0.38677978515625
33241,1.7313471704992318,,,-5.13415990000911e-06,-0.36956787109375
33242,1.7313992551889372,,,-5.100795200892857e-06,-0.32904052734375
33243,1.7314513398786429,,,-5.083890420007289e-06,-0.25469970703125
33244,1.7315034245683483,,,-5.06698563912172e-06,-0.142303466796875
33245,1.7315555092580537,,,-5.056308935404519e-06,0.007598876953125
33246,1.731607593947759,,,-5.049635995581268e-06,0.187469482421875
33247,1.7316596786374647,,,-5.0300620387664e-06,0.3834228515625
33248,1.7317117633271701,,,-5.013602120535714e-06,0.579986572265625
33249,1.7317638480168756,,,-5.0109329446064136e-06,0.760101318359375
33250,1.731815932706581,,,-5.007818906022231e-06,0.90789794921875
33251,1.7318680173962864,,,-4.956214838055758e-06,1.01177978515625
33252,1.731920102085992,,,-4.912173435222303e-06,1.074462890625
33253,1.7319721867756974,,,-4.9117285725674195e-06,1.10345458984375
33254,1.7320242714654028,,,-4.953545662126458e-06,1.10870361328125
33255,1.7320763561551082,,,-4.97222989363156e-06,1.09796142578125
33256,1.7321284408448139,,,-4.980682284074344e-06,1.083404541015625
33257,1.7321805255345193,,,-4.938865194515306e-06,1.069427490234375
33258,1.7322326102242247,,,-4.771151973624271e-06,1.0537109375
33259,1.7322846949139301,,,-4.359654017857143e-06,1.027801513671875
33260,1.7323367796036355,,,-3.7150480309311225e-06,0.98980712890625
33261,1.7323888642933412,,,-2.843562090014577e-06,0.936248779296875
33262,1.7324409489830466,,,-1.7509794096209912e-06,0.864715576171875
33263,1.732493033672752,,,-4.106082304573615e-07,0.772796630859375
33264,1.7325451183624574,,,1.1041491094205539e-06,0.666595458984375
33265,1.732597203052163,,,2.7536998337281342e-06,0.550201416015625
33266,1.7326492877418684,,,4.526477513438411e-06,0.425689697265625
33267,1.7327013724315738,,,6.439831792091837e-06,0.294097900390625
33268,1.7327534571212793,,,8.378988104728498e-06,0.162139892578125
33269,1.7328055418109847,,,1.0221164358600583e-05,0.037139892578125
33270,1.7328576265006903,,,1.1848916812818877e-05,-0.073577880859375
33271,1.7329097111903957,,,1.3194181481186225e-05,-0.16143798828125
33272,1.7329617958801011,,,1.4125723880512027e-05,-0.22344970703125
33273,1.7330138805698065,,,1.4576814612563776e-05,-0.25634765625
33274,1.7330659652595122,,,1.4576814612563776e-05,-0.259735107421875
33275,1.7331180499492176,,,1.4576814612563776e-05,-0.25634765625
33276,1.733170134638923,,,1.4397534962645772e-05,-0.242156982421875
33277,1.7332222193286284,,,1.4179997124407798e-05,-0.22918701171875
33278,1.7332743040183338,,,1.4044314014668368e-05,-0.223297119140625
33279,1.7333263887080395,,,1.4064777696793002e-05,-0.221343994140625
33280,1.7333784733977449,,,1.4159978304938046e-05,-0.2259521484375
33281,1.7334305580874503,,,1.4255178913083091e-05,-0.234405517578125
33282,1.7334826427771557,,,1.4309452156978862e-05,-0.241546630859375
33283,1.7335347274668613,,,1.4356607598396502e-05,-0.24139404296875
33284,1.7335868121565667,,,1.43459308946793e-05,-0.23876953125
33285,1.7336388968462721,,,1.4281870672376093e-05,-0.236297607421875
33286,1.7336909815359776,,,1.4207133746355685e-05,-0.234619140625
33287,1.733743066225683,,,1.4224483389896138e-05,-0.232421875
33288,1.7337951509153886,,,1.4250730286534257e-05,-0.232330322265625
33289,1.733847235605094,,,1.4252954599808673e-05,-0.234405517578125
33290,1.7338993202947994,,,1.4239608720162172e-05,-0.2369384765625
33291,1.7339514049845048,,,1.4317459684766763e-05,-0.238861083984375
33292,1.7340034896742105,,,1.4353493559812318e-05,-0.239501953125
